season,player,player_id,age,team,pos,g,gs,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,cluster
2025,Nick Richards,richani01,27.0,PHO,C,36,34.0,816.0,16.3,0.645,0.004,0.313,13.6,28.1,21.1,3.8,0.4,3.3,15.3,17.0,1.3,0.6,1.9,0.112,-1.9,-2.1,-3.9,-0.4,0
2025,Orlando Robinson,robinor01,24.0,2TM,C,44,8.0,770.0,12.9,0.519,0.199,0.268,12.1,18.7,15.4,14.0,1.1,2.0,14.4,18.5,0.4,0.8,1.2,0.072,-3.0,-0.4,-3.4,-0.3,1
2025,Orlando Robinson,robinor01,24.0,TOR,C,35,8.0,713.0,12.9,0.523,0.193,0.258,12.6,18.5,15.5,13.5,0.9,2.0,14.2,18.6,0.4,0.7,1.1,0.074,-2.9,-0.5,-3.5,-0.3,1
2025,Domantas Sabonis,sabondo01,28.0,SAC,C,70,70.0,2429.0,22.9,0.655,0.175,0.324,12.3,32.6,22.4,26.0,1.0,1.0,16.5,21.6,7.4,2.7,10.1,0.199,4.2,1.1,5.2,4.4,2
2025,Alex Sarr,sarral01,19.0,WAS,C,67,67.0,1814.0,12.9,0.482,0.412,0.199,7.1,17.9,12.5,13.9,1.2,5.0,11.2,23.5,-1.6,1.3,-0.3,-0.007,-2.2,-1.0,-3.3,-0.6,3
2025,Alperen Şengün,sengual01,22.0,HOU,C,76,76.0,2395.0,21.4,0.545,0.079,0.374,11.4,23.8,17.5,24.1,1.7,2.3,12.7,26.2,4.1,4.2,8.3,0.166,2.6,1.8,4.4,3.9,2
2025,Day'Ron Sharpe,sharpda01,23.0,BRK,C,50,2.0,907.0,19.7,0.568,0.142,0.233,17.8,23.8,20.7,16.8,2.3,4.6,15.3,19.9,1.3,1.4,2.7,0.141,0.0,0.9,0.9,0.7,2
2025,Jericho Sims,simsje01,26.0,2TM,C,53,5.0,632.0,10.0,0.639,0.0,0.183,12.9,22.0,17.6,6.4,0.8,2.8,30.1,7.6,0.5,0.7,1.3,0.096,-3.1,0.1,-3.0,-0.2,0
2025,Jalen Smith,smithja04,24.0,CHI,C,64,2.0,962.0,18.7,0.586,0.544,0.218,9.9,28.7,19.5,9.7,0.8,4.0,7.6,21.0,1.7,1.3,2.9,0.146,1.5,-0.6,0.9,0.7,3
2025,Isaiah Stewart,stewais01,23.0,DET,C,72,4.0,1434.0,14.6,0.616,0.168,0.276,10.1,20.6,15.4,11.3,0.9,6.7,16.1,12.4,2.1,2.2,4.3,0.144,-1.6,2.1,0.6,0.9,0
2025,Daniel Theis,theisda01,32.0,NOP,C,38,9.0,621.0,12.1,0.558,0.287,0.287,7.4,21.5,14.2,13.0,1.4,3.1,14.7,11.6,0.6,0.4,1.0,0.077,-3.3,0.0,-3.3,-0.2,3
2025,Karl-Anthony Towns,townska01,29.0,NYK,C,72,72.0,2517.0,23.4,0.63,0.278,0.337,9.8,32.0,21.0,13.8,1.4,1.9,12.1,27.4,6.3,3.8,10.1,0.193,3.5,0.1,3.6,3.5,2
